order_id|customer_region|product_id|qty|ship_time
f59546a1-aa13-47f3-933b-cb07aff329a7|2|B0NEB34F36ZJD|3|6
f59546a1-aa13-47f3-933b-cb07aff329a7|2|B0MYPMAQR2OIX|2|6
f59546a1-aa13-47f3-933b-cb07aff329a7|2|B089VBKCG0S5A|1|6
5371c788-1b87-43df-ac51-9d8c19fc982d|3|B0G9YI3Q5Q0RX|3|6
5371c788-1b87-43df-ac51-9d8c19fc982d|3|B0DWA2FAHM1P4|1|6
5371c788-1b87-43df-ac51-9d8c19fc982d|3|B03QE6CQ3DXZL|2|6
f7f5dfce-24b6-4463-9c4f-4281ca8ff8aa|4|B07WSYX5N2437|6|2
f7f5dfce-24b6-4463-9c4f-4281ca8ff8aa|4|B01CH8LW3R3AC|4|2
fe5153c6-84f7-4136-a2e3-e89b25de64ca|3|B02AAF93GJG3K|1|7
fe5153c6-84f7-4136-a2e3-e89b25de64ca|3|B08POZCN6NTYJ|1|7
fe5153c6-84f7-4136-a2e3-e89b25de64ca|3|B03T8TV1PD8HE|1|7
e457c8fb-5544-40b2-b64f-17bb61c20c48|4|B0RKFYAPHBUIT|1|1
e457c8fb-5544-40b2-b64f-17bb61c20c48|4|B04Q5D8ZQM4B6|2|1
f4523e03-a5f0-4bff-b05f-2ba15d37ccda|4|B023OCTRYWZZ6|3|7
f4523e03-a5f0-4bff-b05f-2ba15d37ccda|4|B0IYTBXRU17XE|2|7
2c078adf-583a-4600-80bc-425a90164f03|4|B02RHVH2X4X9M|1|8
2c078adf-583a-4600-80bc-425a90164f03|4|B02PQ4MJPAN9T|5|8
2c078adf-583a-4600-80bc-425a90164f03|4|B05P282T09AD4|2|8
4fe6fcf7-6170-42fc-ad23-e99029b73aaf|1|B08IAFFTL4I5L|1|5
4fe6fcf7-6170-42fc-ad23-e99029b73aaf|1|B0EJIFXZXT74N|1|5
c8a2a60b-c0c5-4f1a-a940-246b506745ea|3|B05P5Z7DUD7I0|1|7
c8a2a60b-c0c5-4f1a-a940-246b506745ea|3|B0HDTM1ED8L2F|1|7
c8a2a60b-c0c5-4f1a-a940-246b506745ea|3|B0CVERDEFNC4O|1|7
69362b6c-196d-4f70-94bd-12f256b5a603|2|B00BEGZ87LEPG|1|2
69362b6c-196d-4f70-94bd-12f256b5a603|2|B07ZGIMWMXFU3|2|2
69362b6c-196d-4f70-94bd-12f256b5a603|2|B04OHP7IV9GX2|2|2
f34df783-1202-49af-96a1-0563ca4f843d|1|B0FPK8GGEKUOD|3|2
f34df783-1202-49af-96a1-0563ca4f843d|1|B0GEB44SEJXGW|4|2
f34df783-1202-49af-96a1-0563ca4f843d|1|B06F0B8ZWGC5B|1|2
fabe6371-2076-4282-ba9d-6013876764fa|4|B0461PVQTZR7K|1|6
fabe6371-2076-4282-ba9d-6013876764fa|4|B044QTOB3PHL2|1|6
fabe6371-2076-4282-ba9d-6013876764fa|4|B084IUS6AEQOV|1|6
fabe6371-2076-4282-ba9d-6013876764fa|4|B0CJYGIGQI2XS|1|6
7d9c1f8a-99ac-4bf8-b283-526badb23c25|4|B01ID1KOQK4HL|5|6
7d9c1f8a-99ac-4bf8-b283-526badb23c25|4|B06FXK2BZ9EET|1|6
7d9c1f8a-99ac-4bf8-b283-526badb23c25|4|B01DTF4BMSJ16|1|6
e2042069-b85a-4fb5-8c34-d4db81b7f329|2|B0GO2NPEAHI4N|2|4
e2042069-b85a-4fb5-8c34-d4db81b7f329|2|B0MTKZPLX5GW8|3|4
0a22c83b-1340-4c90-88d5-ba23dc1c08fb|4|B0K4W0BZ3T9MU|3|5
6e955f13-d5f3-4262-b9f4-9cedf5eee1de|2|B0CQ7V7UH2XX6|1|7
6e955f13-d5f3-4262-b9f4-9cedf5eee1de|2|B046Q60LK76JR|2|7
6e955f13-d5f3-4262-b9f4-9cedf5eee1de|2|B02AAF93GJG3K|1|7
6e955f13-d5f3-4262-b9f4-9cedf5eee1de|2|B09T7MM38Y23B|2|7
af0d0ee0-4f64-4d2a-a6dd-1849b8c6bc41|4|B0F0KRXMUXLOB|2|4
af0d0ee0-4f64-4d2a-a6dd-1849b8c6bc41|4|B0HW1P84HTDFX|4|4
af0d0ee0-4f64-4d2a-a6dd-1849b8c6bc41|4|B0Q2JWW9KBZRP|3|4
af0d0ee0-4f64-4d2a-a6dd-1849b8c6bc41|4|B0U35FQVTLTMU|2|4
af0d0ee0-4f64-4d2a-a6dd-1849b8c6bc41|4|B0CKRX7CBN0T0|1|4
5d28af3d-90bc-49f1-a811-7ef8354d10dd|3|B0EJFXGJ9XX1X|2|2
5d28af3d-90bc-49f1-a811-7ef8354d10dd|3|B0MX5E92VYTZ0|1|2
5d28af3d-90bc-49f1-a811-7ef8354d10dd|3|B03IIGJ8XH074|1|2
f0079a9c-fcee-4eee-893d-5ee1a30883f5|3|B0IXXL9KIYS4U|2|2
f0079a9c-fcee-4eee-893d-5ee1a30883f5|3|B0CRXXLWZ553K|1|2
981402de-c9a0-436f-a27a-b8a380fb81f5|2|B02JDIS7OLX27|1|1
58e17e51-30e9-4227-8683-a52e3ad32068|2|B0H5ER8KTV7SP|4|5
a1a6def4-9e2d-4746-a4f5-d1191a998527|2|B0QZ4SOVZC08J|1|3
a1a6def4-9e2d-4746-a4f5-d1191a998527|2|B03BF7CYGSP0N|1|3
a1a6def4-9e2d-4746-a4f5-d1191a998527|2|B0TOOARH7BP5K|4|3
3ae22795-f7ae-4fa4-9c08-4b4e1c45f292|2|B0QIRE6TFIAFO|3|6
3ae22795-f7ae-4fa4-9c08-4b4e1c45f292|2|B01FTPJ89ZSC4|2|6
d845ad33-dd33-4fc2-9c44-dc2eacb11b39|3|B0CXM49AJ2I3J|3|3
58c69f90-4dfb-48a2-9932-4b6e20d9429e|2|B0DD0ETVE3BPG|1|3
58c69f90-4dfb-48a2-9932-4b6e20d9429e|2|B0461PVQTZR7K|3|3
58c69f90-4dfb-48a2-9932-4b6e20d9429e|2|B068YXD0SRRXT|1|3
58c69f90-4dfb-48a2-9932-4b6e20d9429e|2|B00CPU2QV7UCF|2|3
d4fe5333-2792-4040-9630-a286c505b536|4|B02YT0PTE925K|2|1
d4fe5333-2792-4040-9630-a286c505b536|4|B0PSW8L0UQL47|1|1
d4fe5333-2792-4040-9630-a286c505b536|4|B06JT4CQHU4W6|1|1
d4fe5333-2792-4040-9630-a286c505b536|4|B0JKEL2Q9RBFK|3|1
d4fe5333-2792-4040-9630-a286c505b536|4|B01W053DZPA3K|2|1
31876bfe-6b8d-40ae-b9ca-20d1fafd66c8|2|B0HKKFJNOBNXL|1|4
31876bfe-6b8d-40ae-b9ca-20d1fafd66c8|2|B0B0L7QJNI46K|1|4
31876bfe-6b8d-40ae-b9ca-20d1fafd66c8|2|B0QVMBVYGBAPO|3|4
31876bfe-6b8d-40ae-b9ca-20d1fafd66c8|2|B0CY71ZR1WGUF|3|4
d235cef4-ceb1-45be-a035-e51c745468ab|2|B0DLZI98G1H4A|2|5
6c967bda-ca6b-4ed2-8504-37b510967a55|1|B00C8A417TT1Q|1|2
19383edc-5133-4104-ada2-77d2e632dcfc|2|B0K4W0BZ3T9MU|2|5
5342209f-9657-421c-9ac6-faee389492ac|3|B02Y6M3620JSU|1|4
5342209f-9657-421c-9ac6-faee389492ac|3|B0C1O5NYNIOXW|1|4
900b2d5d-b39a-4ed8-814b-7141a818a8ad|3|B068YXD0SRRXT|1|1
72bc7d68-5b3e-460c-9812-0c4a4b5d18cf|1|B0099JYSFZ7YO|1|6
72bc7d68-5b3e-460c-9812-0c4a4b5d18cf|1|B0P6EWO1SFPU5|1|6
72bc7d68-5b3e-460c-9812-0c4a4b5d18cf|1|B0R1GW1VL5507|2|6
5780b420-7134-4540-9101-a63302f681b3|4|B02HPTVTHRQ2T|3|6
5780b420-7134-4540-9101-a63302f681b3|4|B0JKEL2Q9RBFK|3|6
54ad35c7-09b8-4545-8463-3188404c196b|4|B022QUDXSYCQW|1|1
54ad35c7-09b8-4545-8463-3188404c196b|4|B08J9DULW4NM1|1|1
f38a826e-d122-4ab2-b0df-5f86c4a26e89|2|B072EDGE7KJHD|3|3
ae636a68-9fe6-4874-b040-5470943ad124|1|B03MEU4EZWPHV|3|4
ae636a68-9fe6-4874-b040-5470943ad124|1|B046Q60LK76JR|1|4
ae636a68-9fe6-4874-b040-5470943ad124|1|B0DWA2FAHM1P4|1|4
ae636a68-9fe6-4874-b040-5470943ad124|1|B020LU0U04UAM|1|4
100cf79d-a841-448a-823a-b6ef476cf9fc|1|B0NFALXZMM0IX|1|4
100cf79d-a841-448a-823a-b6ef476cf9fc|1|B0K6FM87DBSD7|2|4
c4d45eb3-55c1-438f-b3d5-b896ff603bdb|2|B0NO7FP29JMS1|1|1
c4d45eb3-55c1-438f-b3d5-b896ff603bdb|2|B0JKZS8MLEW0R|3|1
c4d45eb3-55c1-438f-b3d5-b896ff603bdb|2|B00LRFNRRW5UI|2|1
05357929-8a34-4a1e-9002-c10a3cb5d60b|2|B0J6I5TIPKDUL|3|6
05357929-8a34-4a1e-9002-c10a3cb5d60b|2|B0107FPELOZ25|2|6
05357929-8a34-4a1e-9002-c10a3cb5d60b|2|B0198Q17AP15O|1|6
05357929-8a34-4a1e-9002-c10a3cb5d60b|2|B08FOU05PSCXW|1|6
05357929-8a34-4a1e-9002-c10a3cb5d60b|2|B02C3I0W0AJ5P|1|6
05357929-8a34-4a1e-9002-c10a3cb5d60b|2|B0RKFYAPHBUIT|4|6
030692a6-9a0f-4ad3-86f3-e5ff37d0c762|4|B07WBTX2OF66V|2|2
10c7eee6-771c-4292-a804-c5ef4f804891|2|B0CJYGIGQI2XS|3|4
10c7eee6-771c-4292-a804-c5ef4f804891|2|B0VZHK15EVI7E|1|4
796b8d9e-cdb9-4cf6-bf10-0d2d3510dba3|2|B0LM0IV9RKGUU|1|6
796b8d9e-cdb9-4cf6-bf10-0d2d3510dba3|2|B0MX3S1AW5QH6|4|6
776a2efe-6855-41ba-bee5-109904be33c1|1|B05GN3PDRUWOX|2|5
8452b3c4-6f08-42d0-ad49-87a92c625be8|4|B05XRNEJCQJJF|1|5
8452b3c4-6f08-42d0-ad49-87a92c625be8|4|B08MF5CAHY08T|1|5
691ae769-90cb-4954-ad6e-b1f9e62f9ec6|4|B05YJPKJWPMNZ|3|2
691ae769-90cb-4954-ad6e-b1f9e62f9ec6|4|B0B7XEHUBUDFC|3|2
7fd3dd55-7eef-498b-8ae7-420412ae5b47|3|B0EWZM7HH7IH4|1|5
7fd3dd55-7eef-498b-8ae7-420412ae5b47|3|B0MTKZPLX5GW8|2|5
95395c6b-7bec-47c2-b96d-5c11e7e51b26|2|B0CKRX7CBN0T0|1|3
95395c6b-7bec-47c2-b96d-5c11e7e51b26|2|B0VAX8QMSEFWQ|3|3
95395c6b-7bec-47c2-b96d-5c11e7e51b26|2|B0K6FM87DBSD7|4|3
eac3cea7-7fa3-4dd7-b05f-b74edafcd739|3|B0UMZWN0HSS25|1|7
eac3cea7-7fa3-4dd7-b05f-b74edafcd739|3|B0Y4TC0U4U8T9|2|7
eac3cea7-7fa3-4dd7-b05f-b74edafcd739|3|B0C9JO9F00YEK|3|7
3939a45d-aa21-4313-bb61-88b62f278e86|3|B0KEA7F0OUZKK|3|5
5b93c855-73db-4694-94fa-87a52bcb4402|1|B0E3H705HJ0VP|1|3
5b93c855-73db-4694-94fa-87a52bcb4402|1|B0E40JUTZ6447|1|3
5b93c855-73db-4694-94fa-87a52bcb4402|1|B0HOBCK4D6MWI|1|3
5b93c855-73db-4694-94fa-87a52bcb4402|1|B0G2WZVB8OY52|2|3
b244f352-db1a-495e-a250-f0c47fc13eeb|3|B01KIKQ5M0BDO|1|1
b244f352-db1a-495e-a250-f0c47fc13eeb|3|B01PL9DGSC0OF|4|1
d02bd020-5c05-4a40-a69a-e25f270ba936|2|B08HFK8MTEO2A|1|3
d02bd020-5c05-4a40-a69a-e25f270ba936|2|B0AVQNTCJFVXR|1|3
cdfe794c-9259-4416-9823-e6073761aea6|2|B07G1CWOSEOCJ|3|3
cdfe794c-9259-4416-9823-e6073761aea6|2|B0HHR91YODZ5N|2|3
cdfe794c-9259-4416-9823-e6073761aea6|2|B0EWKET8Y88DF|2|3
c2b75be9-61bf-4664-b90a-e2b4a1eb5ed8|4|B0DNX36XK8TNN|1|11
c2b75be9-61bf-4664-b90a-e2b4a1eb5ed8|4|B0PEU1DQVWQX6|1|11
6cf48034-dde8-48ce-a0ec-ccb74711bfd9|3|B0QBM3AMO8QBQ|1|5
6cf48034-dde8-48ce-a0ec-ccb74711bfd9|3|B0N2B421ULVDD|3|5
6cf48034-dde8-48ce-a0ec-ccb74711bfd9|3|B0GVQNNW93O0R|1|5
d9a257d9-dad8-4623-bc56-beb5dbab7cd4|1|B0D29IA12YIZG|2|11
df042b85-a43e-4c71-a553-9cca1ae97a46|1|B0A9F2UHWWT4R|1|7
dee47b87-5be0-4621-bdbb-0ba889a3410f|4|B0DLZI98G1H4A|1|3
dee47b87-5be0-4621-bdbb-0ba889a3410f|4|B0ML6YR3XFFLD|2|3
dee47b87-5be0-4621-bdbb-0ba889a3410f|4|B03P4AC7KCRK9|2|3
dee47b87-5be0-4621-bdbb-0ba889a3410f|4|B04ZOXNV13Y8T|1|3
0d43c3cc-5169-4e08-93b3-574b44efba44|1|B0B0L7QJNI46K|1|6
0d43c3cc-5169-4e08-93b3-574b44efba44|1|B072EDGE7KJHD|1|6
ee7e3d6f-8c87-4052-b06a-ee434be18a71|1|B0FPK8GGEKUOD|1|1
ee7e3d6f-8c87-4052-b06a-ee434be18a71|1|B0IIH1442E73C|1|1
ee7e3d6f-8c87-4052-b06a-ee434be18a71|1|B014XVUXFGP08|1|1
3c708137-378e-4084-9a7d-bf14e62ca480|1|B0GX5AU6YV6ZU|3|1
fd022880-6fde-42e6-8ce7-b52f5426a5b6|3|B07ZRV787KJPH|2|2
fd022880-6fde-42e6-8ce7-b52f5426a5b6|3|B0VD98X9TB4FW|2|2
fd022880-6fde-42e6-8ce7-b52f5426a5b6|3|B08MIV1MT4JWL|2|2
fd022880-6fde-42e6-8ce7-b52f5426a5b6|3|B0KJP9BIU5WGS|4|2
b271def2-936f-4da1-87bb-bc433695430a|2|B050NL1UIC1NX|2|1
cbc53537-6366-4d3b-b20e-41bc6bca5578|3|B0MANIMMQDQ5J|2|1
227efdd9-bde9-487d-9eb8-5557a26ecbaa|1|B0NFALXZMM0IX|1|5
a842f675-c239-42e8-94d4-1cfb265d7364|4|B004ROKB7RC82|2|3
a842f675-c239-42e8-94d4-1cfb265d7364|4|B0PD8UGTXHTW2|3|3
a842f675-c239-42e8-94d4-1cfb265d7364|4|B0CVTKQI0352F|2|3
a842f675-c239-42e8-94d4-1cfb265d7364|4|B0L89XM73SXEM|2|3
c190129f-0029-4b62-9b03-51f46680f379|1|B0KU3ED0QLRJL|2|3
196ab86b-3c57-4840-b6a7-e574204af09c|1|B0MTYNRU2G12Z|3|6
196ab86b-3c57-4840-b6a7-e574204af09c|1|B0ITYWAP4B4RT|3|6
196ab86b-3c57-4840-b6a7-e574204af09c|1|B0BD32FL3SUZ6|4|6
196ab86b-3c57-4840-b6a7-e574204af09c|1|B04Q5D8ZQM4B6|3|6
196ab86b-3c57-4840-b6a7-e574204af09c|1|B0M9K0ENPKC9K|4|6
3daba5ac-e684-4317-afaa-9b3b3fb6d756|2|B0BOJN6BG36SB|1|5
3daba5ac-e684-4317-afaa-9b3b3fb6d756|2|B05TYX9C895KK|1|5
3daba5ac-e684-4317-afaa-9b3b3fb6d756|2|B05BDOMWVQ0TB|1|5
6fcf7dba-c1f0-4ec2-89c3-c9ad8e0712c5|2|B0GSPQK3PIU2V|3|2
6fcf7dba-c1f0-4ec2-89c3-c9ad8e0712c5|2|B00C8A417TT1Q|1|2
6fcf7dba-c1f0-4ec2-89c3-c9ad8e0712c5|2|B0CIHPGN6XMJI|2|2
6fcf7dba-c1f0-4ec2-89c3-c9ad8e0712c5|2|B03BBS0H8ASVL|2|2
3db6ac1b-51b1-4689-831f-fa955139a47b|2|B0C1WU5DOZBCL|2|2
0be1d774-f56e-4ed4-a353-f2f89624266e|1|B0I6LIHD4Z4BR|1|4
b37a3689-a861-4ce2-b26f-c1b9346ae8d3|1|B0NWEQAOEGPFO|4|3
92593aea-b32f-4676-856b-d275e492d762|2|B03KCAOX7KREU|1|4
92593aea-b32f-4676-856b-d275e492d762|2|B0EWIYC1XE5QI|2|4
92593aea-b32f-4676-856b-d275e492d762|2|B0A5RF2Q379H6|1|4
34da5fb8-abad-476e-ae3d-82b00faba768|2|B023OCTRYWZZ6|1|11
34da5fb8-abad-476e-ae3d-82b00faba768|2|B0KIL1RJHAACC|4|11
a7aa95cb-c026-4457-9dc1-014b17db8632|3|B0D4IZ8KM2CTJ|3|3
a7aa95cb-c026-4457-9dc1-014b17db8632|3|B0IZCQCZN78NZ|1|3
54008821-be2b-48b1-89ea-4a4784cef33b|4|B09WEQK2DP9NK|3|6
f279b556-f240-45a5-ba53-93690d7abcc0|3|B0X5VSPZ0CM99|3|3
c96adfb5-6abb-4321-adeb-ba9f2796bfa8|1|B0ITYWAP4B4RT|4|5
c96adfb5-6abb-4321-adeb-ba9f2796bfa8|1|B0ATVJ757PD6P|1|5
17d621de-4ca0-433d-8bd9-e7086d614326|3|B0XD3YQM6WLSO|1|6
17d621de-4ca0-433d-8bd9-e7086d614326|3|B0GEB44SEJXGW|1|6
e7c2885d-d652-482b-8811-6d9054490181|1|B0HDTM1ED8L2F|1|8
e7c2885d-d652-482b-8811-6d9054490181|1|B04XXZCQOBLOA|1|8
e7c2885d-d652-482b-8811-6d9054490181|1|B0076LQR0VXPG|1|8
e7c2885d-d652-482b-8811-6d9054490181|1|B00CPU2QV7UCF|3|8
4d9949b9-662f-4145-9674-6ba76a06afe2|4|B03VFUYFLZABB|2|4
4d9949b9-662f-4145-9674-6ba76a06afe2|4|B0RB68N2KR48M|1|4
4d9949b9-662f-4145-9674-6ba76a06afe2|4|B0DNX36XK8TNN|4|4
4d9949b9-662f-4145-9674-6ba76a06afe2|4|B07YHFFI4UQWM|1|4
4d9949b9-662f-4145-9674-6ba76a06afe2|4|B00LRFNRRW5UI|2|4
37fb6340-af1c-41c9-94b4-4bce37ffaf9c|1|B04OHP7IV9GX2|1|6
37fb6340-af1c-41c9-94b4-4bce37ffaf9c|1|B01RVIHR9JRY4|2|6
37fb6340-af1c-41c9-94b4-4bce37ffaf9c|1|B074XOR2F0R5G|1|6
1c7c0d75-1c6e-499e-85cb-f0984a752ab0|3|B0G1MEYDYOT7F|2|2
6c44a9dc-dee6-4b4b-8756-0e79f2ae5d58|3|B0RU18VZMN2Y1|1|5
6c44a9dc-dee6-4b4b-8756-0e79f2ae5d58|3|B0JBQLFX037LY|1|5
6c44a9dc-dee6-4b4b-8756-0e79f2ae5d58|3|B0IT7INGDMOLL|3|5
6c44a9dc-dee6-4b4b-8756-0e79f2ae5d58|3|B0LQUGW2MR3AK|1|5
d77db8c0-f221-4525-90e9-b402a945d029|2|B06MQQLFSAE24|4|4
7379e931-cc60-4daf-b388-efe1283bcf98|3|B059AOZWYS7VJ|3|1
7379e931-cc60-4daf-b388-efe1283bcf98|3|B0CVERDEFNC4O|3|1
7379e931-cc60-4daf-b388-efe1283bcf98|3|B0MYPMAQR2OIX|1|1
3bb759e0-75f9-4716-a90d-434a17762e56|1|B09WX45A6C6KH|1|2
3bb759e0-75f9-4716-a90d-434a17762e56|1|B02853VCGS3ZP|2|2
7e1101c9-0686-4882-aceb-72d74a2909db|4|B0GHGSO8HA6Y1|3|4
7e1101c9-0686-4882-aceb-72d74a2909db|4|B023Y0QM98KBS|1|4
1c67efee-d2ee-43f4-95ba-2cd1b4218cfb|3|B0D6GMTZM0SKR|3|4
1c67efee-d2ee-43f4-95ba-2cd1b4218cfb|3|B0EJFXGJ9XX1X|1|4
7b947540-2711-4a6f-9a6e-059ed5d590ce|3|B07A2BBFK012D|4|2
089b0764-ae41-46dd-8f2f-51c6a4f06686|4|B01XQUCVPPN3Z|1|5
089b0764-ae41-46dd-8f2f-51c6a4f06686|4|B0O5U1H2HS19H|1|5
ad47c4ee-87ad-4568-89b9-1243c140a0c1|3|B00HRFUDJRFEO|1|5
a302e8b0-0ef4-4b90-b221-23d048772e79|1|B0FJHLVA8GFCP|1|5
a302e8b0-0ef4-4b90-b221-23d048772e79|1|B0LCPAVVM84RH|1|5
580a7671-35eb-49a9-870e-cdabc07e32b7|4|B0S4AZZF0YCPW|1|3
580a7671-35eb-49a9-870e-cdabc07e32b7|4|B02VYNRA3MLK0|4|3
ef306f45-91a3-4cd8-b658-86a9c70d921f|2|B0L89XM73SXEM|2|8
ecd8fdfb-7445-49c3-a826-81a259debebd|1|B084LA2V0T7PE|1|8
ecd8fdfb-7445-49c3-a826-81a259debebd|1|B06TITNXPSQJB|4|8
42cb737b-b7b8-4ca2-b1fe-2f2d5cc79614|1|B02K46DVJ8FIN|2|3
42cb737b-b7b8-4ca2-b1fe-2f2d5cc79614|1|B0FPK8GGEKUOD|1|3
42cb737b-b7b8-4ca2-b1fe-2f2d5cc79614|1|B03P4AC7KCRK9|2|3
8cbf98c7-cc38-435f-a161-5214e9573b8b|2|B0JKZS8MLEW0R|1|6
8cbf98c7-cc38-435f-a161-5214e9573b8b|2|B01KIKQ5M0BDO|1|6
8cbf98c7-cc38-435f-a161-5214e9573b8b|2|B07T26USNZ3QV|1|6
8cbf98c7-cc38-435f-a161-5214e9573b8b|2|B0LYETMM120NG|1|6
8cbf98c7-cc38-435f-a161-5214e9573b8b|2|B02QMQVCT8GPF|3|6
5e8e847a-c651-4fe3-b1ba-06a70c37836d|2|B06JT4CQHU4W6|1|8
5e8e847a-c651-4fe3-b1ba-06a70c37836d|2|B0N76U25NMAP5|2|8
02f20d28-5677-4b07-9795-88c7ff236f2e|2|B014S7HW6X0Q1|1|2
02f20d28-5677-4b07-9795-88c7ff236f2e|2|B0256M8DR4WC9|1|2
c8c0154f-9d2e-44c7-a20e-49debd494857|3|B0ITYWAP4B4RT|2|2
c8c0154f-9d2e-44c7-a20e-49debd494857|3|B0J69BT52Q34N|1|2
56bfde6b-f80f-4ea9-9d38-d91a41412a17|1|B08N8I0O9KPOU|1|2
56bfde6b-f80f-4ea9-9d38-d91a41412a17|1|B0LBEK7VU1JZ3|1|2
56bfde6b-f80f-4ea9-9d38-d91a41412a17|1|B0LX46NTVTJ9W|3|2
56bfde6b-f80f-4ea9-9d38-d91a41412a17|1|B0ITYWAP4B4RT|1|2
2ee5de34-008f-4707-8c09-9f1a35cbb2c5|3|B0HW1P84HTDFX|1|10
a994f40c-852f-4e1f-b52d-0d21e73c0cb7|3|B020LU0U04UAM|2|4
d55dd7b1-df2e-481b-877b-758f63550412|2|B022QUDXSYCQW|2|1
d55dd7b1-df2e-481b-877b-758f63550412|2|B02JDIS7OLX27|1|1
ad4412ed-fd9a-4d5a-8a6c-dc5c06b19b4c|3|B0HMBSQAE3ERF|1|5
fb1959bc-9c7d-40be-9432-d39a4c93dfd0|2|B05DDTME4JEYH|1|5
fb1959bc-9c7d-40be-9432-d39a4c93dfd0|2|B0HULQ57JNM2A|1|5
fb1959bc-9c7d-40be-9432-d39a4c93dfd0|2|B03TTZV8CR7YG|1|5
27974794-92c1-4a6d-85e6-9ed9e421b8ec|2|B07G1CWOSEOCJ|1|5
3b9578b0-bf20-40e4-a467-a79b2a08174e|3|B0MF7U22BFVPC|1|7
3ec6963c-82f5-4329-a982-a9e2f2c856f0|4|B0IT7INGDMOLL|4|5
3ee66f1c-3a98-42e6-a1b8-8b1f7df9f46a|1|B054NX75P3J17|2|3
3ee66f1c-3a98-42e6-a1b8-8b1f7df9f46a|1|B0DD0ETVE3BPG|1|3
2da62ee2-4b35-4ec6-9029-e53b77971453|3|B0E9187FFNZ14|1|6
2da62ee2-4b35-4ec6-9029-e53b77971453|3|B0G1MEYDYOT7F|1|6
074b9cca-8f0c-4286-9fe9-ea10bcbd30ef|4|B06ZVKH6MHVEN|3|2
074b9cca-8f0c-4286-9fe9-ea10bcbd30ef|4|B01T2LS1K3MKO|1|2
0dd39ebd-229a-46e1-874a-8f5a51cb6a05|2|B0CTVZJE2TS3S|2|5
0dd39ebd-229a-46e1-874a-8f5a51cb6a05|2|B0KI4QD9JU7ZF|1|5
0dd39ebd-229a-46e1-874a-8f5a51cb6a05|2|B0Q0CBF36ERN8|1|5
0dd39ebd-229a-46e1-874a-8f5a51cb6a05|2|B01UEJKES3GIY|2|5
b5a8364b-39bc-4f0c-9c42-cee0235ca5e7|4|B0N9HKNI9C4QE|1|5
48cf06f6-43ef-435f-b778-ac3f05fbbf5c|4|B0CN1MP5Q4MSC|2|1
48cf06f6-43ef-435f-b778-ac3f05fbbf5c|4|B0NJ5B6HYENQX|2|1
7e851e2c-0930-437f-9ca2-65f9e7e0275d|1|B04CBMD89M1LK|3|1
7e851e2c-0930-437f-9ca2-65f9e7e0275d|1|B0V1I1C2MF0F6|1|1
7e851e2c-0930-437f-9ca2-65f9e7e0275d|1|B09T7MM38Y23B|1|1
94ae6cac-3f7d-44fa-b456-ccff3870fa38|3|B0T79C6N68GIC|2|6
c623fb45-9a13-4b8a-8735-cdada25003f5|4|B04XNYFMSZ572|5|2
c623fb45-9a13-4b8a-8735-cdada25003f5|4|B0OQD60QOBUM5|1|2
c623fb45-9a13-4b8a-8735-cdada25003f5|4|B07TZQA483GQ4|3|2
c623fb45-9a13-4b8a-8735-cdada25003f5|4|B0AKUQEUYEWMZ|1|2
c623fb45-9a13-4b8a-8735-cdada25003f5|4|B0VDVGWT8VRFA|2|2
1f74dd94-7531-4de4-bf1d-8f734b9437a0|1|B02QMQVCT8GPF|1|2
1f74dd94-7531-4de4-bf1d-8f734b9437a0|1|B0254XWF4RKWC|3|2
e8a40ae3-4569-47f3-8ca2-9cb5ef3f630d|2|B00QS1RLW3LPX|1|1
e8a40ae3-4569-47f3-8ca2-9cb5ef3f630d|2|B0B4IS13MJX9G|1|1
e8a40ae3-4569-47f3-8ca2-9cb5ef3f630d|2|B0EVYY1W8UO8Y|1|1
30de0b5f-a2c6-4a09-aa37-b16b07809a0f|1|B04L4RSW2WO4O|2|3
30de0b5f-a2c6-4a09-aa37-b16b07809a0f|1|B0K9WO9FKO5LY|1|3
30de0b5f-a2c6-4a09-aa37-b16b07809a0f|1|B0076LQR0VXPG|2|3
30de0b5f-a2c6-4a09-aa37-b16b07809a0f|1|B0P2S0IUUBGNR|2|3
7d13f62a-ecfd-4f58-b8b7-0400edf41ab3|4|B06TJX848PTAT|2|2
a5b54cbd-67f2-472c-acbd-8fbc23877302|4|B0E40JUTZ6447|1|3
a5b54cbd-67f2-472c-acbd-8fbc23877302|4|B0FZAQSFSD4Q3|1|3
a5b54cbd-67f2-472c-acbd-8fbc23877302|4|B0UJVYW8RXB40|2|3
12cbd933-5c18-45eb-90e2-023518e47149|3|B0AEUSJTNY1SF|1|5
12cbd933-5c18-45eb-90e2-023518e47149|3|B06FXK2BZ9EET|1|5
c0e743fc-125d-48cc-9e74-f9e570d81cbf|2|B0KU89S55WSBG|1|2
c0e743fc-125d-48cc-9e74-f9e570d81cbf|2|B0G56306CIQPP|3|2
344cbe92-4f78-4eb6-a257-170df3a27296|1|B01UEJKES3GIY|1|2
344cbe92-4f78-4eb6-a257-170df3a27296|1|B0EWZM7HH7IH4|1|2
fc703cbf-4d6c-4aa3-b198-1f9eb3ff2762|2|B01ID1KOQK4HL|2|5
7f1c61d9-7618-4674-8b0f-2591d37f1c74|4|B0H48XCNR13K3|1|6
7f1c61d9-7618-4674-8b0f-2591d37f1c74|4|B014S7HW6X0Q1|1|6
