order_id|order_date|customer_region|product_id|qty|ship_time
3f737c78-dcf9-47ca-847d-1df4119dd12a|Mon Aug 08 02:48:01 PDT 2011|1|B089TA1Y7GS92|3|7
3f737c78-dcf9-47ca-847d-1df4119dd12a|Mon Aug 08 02:48:01 PDT 2011|1|B0RTBETJ4HWCM|1|7
3f737c78-dcf9-47ca-847d-1df4119dd12a|Mon Aug 08 02:48:01 PDT 2011|1|B0FPVARLUF7PB|3|7
0a17876e-da4d-4030-9937-691e8254c9a6|Mon Aug 08 02:48:14 PDT 2011|3|B0B0Y97PZKGL0|1|3
0a17876e-da4d-4030-9937-691e8254c9a6|Mon Aug 08 02:48:14 PDT 2011|3|B01XQUCVPPN3Z|1|3
0a17876e-da4d-4030-9937-691e8254c9a6|Mon Aug 08 02:48:14 PDT 2011|3|B0TSOPHJKBS98|1|3
3130c29d-a1ec-49ba-a43d-c1ad9c6b0435|Mon Aug 08 02:49:49 PDT 2011|3|B01DTF4BMSJ16|1|1
3130c29d-a1ec-49ba-a43d-c1ad9c6b0435|Mon Aug 08 02:49:49 PDT 2011|3|B07O6L8XFXTGB|2|1
ff87c921-5d87-4803-900b-6185de80b2cf|Mon Aug 08 02:50:58 PDT 2011|1|B0CZE3QQAKTKL|1|2
ff87c921-5d87-4803-900b-6185de80b2cf|Mon Aug 08 02:50:58 PDT 2011|1|B0P2S2JMHIUCF|2|2
ff87c921-5d87-4803-900b-6185de80b2cf|Mon Aug 08 02:50:58 PDT 2011|1|B0JKZS8MLEW0R|2|2
90105ecc-eaca-44ab-a8f7-11cad9f550d5|Mon Aug 08 02:52:43 PDT 2011|3|B0M9V961N2NL6|1|4
90105ecc-eaca-44ab-a8f7-11cad9f550d5|Mon Aug 08 02:52:43 PDT 2011|3|B04NFIT4NEU6I|2|4
1f890234-7ab3-4a5d-a6d6-8912da46e3a7|Mon Aug 08 02:55:08 PDT 2011|4|B07G1CWOSEOCJ|1|2
1f890234-7ab3-4a5d-a6d6-8912da46e3a7|Mon Aug 08 02:55:08 PDT 2011|4|B0Q2JWW9KBZRP|2|2
1f890234-7ab3-4a5d-a6d6-8912da46e3a7|Mon Aug 08 02:55:08 PDT 2011|4|B05P5Z7DUD7I0|1|2
69a21455-5807-4b94-8957-b3a52e443b1f|Mon Aug 08 02:56:32 PDT 2011|1|B0A73XD2FBLNF|4|1
69a21455-5807-4b94-8957-b3a52e443b1f|Mon Aug 08 02:56:32 PDT 2011|1|B0JD1NLSPV3K6|1|1
94bebd06-2548-463a-b23b-4a46db9345ea|Mon Aug 08 03:01:50 PDT 2011|4|B0DNX36XK8TNN|2|2
94bebd06-2548-463a-b23b-4a46db9345ea|Mon Aug 08 03:01:50 PDT 2011|4|B0JE0IVWTYGER|1|2
94bebd06-2548-463a-b23b-4a46db9345ea|Mon Aug 08 03:01:50 PDT 2011|4|B0JBNQRVEA4WK|1|2
94bebd06-2548-463a-b23b-4a46db9345ea|Mon Aug 08 03:01:50 PDT 2011|4|B0CKRX7CBN0T0|2|2
c0dba587-4315-40d1-b9f6-972be7063a0a|Mon Aug 08 03:03:20 PDT 2011|3|B0D29IA12YIZG|1|2
8509c1bb-66ed-46c4-b77e-40f48363620b|Mon Aug 08 03:06:28 PDT 2011|4|B0YEVGL5VJV0B|1|4
8509c1bb-66ed-46c4-b77e-40f48363620b|Mon Aug 08 03:06:28 PDT 2011|4|B0GNXCQAPT8FN|4|4
616e654f-ffc0-47c3-b8e0-b47be658accd|Mon Aug 08 03:10:10 PDT 2011|1|B01ID1KOQK4HL|3|7
616e654f-ffc0-47c3-b8e0-b47be658accd|Mon Aug 08 03:10:10 PDT 2011|1|B0H3FYT6XXYD8|1|7
616e654f-ffc0-47c3-b8e0-b47be658accd|Mon Aug 08 03:10:10 PDT 2011|1|B0K32SC63AXHY|3|7
616e654f-ffc0-47c3-b8e0-b47be658accd|Mon Aug 08 03:10:10 PDT 2011|1|B0JH605R5QSV0|2|7
72a58e20-c5b7-4946-a9ba-751689b7985b|Mon Aug 08 03:11:30 PDT 2011|3|B0THC8HZIX274|2|1
72a58e20-c5b7-4946-a9ba-751689b7985b|Mon Aug 08 03:11:30 PDT 2011|3|B017JCQSGB4Y1|1|1
c0593866-581a-487a-958b-38dfb610dfc6|Mon Aug 08 03:11:45 PDT 2011|2|B024Q021BY6EM|2|4
c0593866-581a-487a-958b-38dfb610dfc6|Mon Aug 08 03:11:45 PDT 2011|2|B07HM3OJISXHJ|1|4
c0593866-581a-487a-958b-38dfb610dfc6|Mon Aug 08 03:11:45 PDT 2011|2|B0BCNF57D29U4|2|4
0cd9f350-14c9-4109-971a-1b71fd403c5d|Mon Aug 08 03:17:02 PDT 2011|2|B0ATVJ757PD6P|2|5
0cd9f350-14c9-4109-971a-1b71fd403c5d|Mon Aug 08 03:17:02 PDT 2011|2|B043RVUZOFZLJ|1|5
650bf7f8-f9fa-439c-bcc9-bdd0e7d36da6|Mon Aug 08 03:22:24 PDT 2011|4|B08KJBPJ03THF|1|9
650bf7f8-f9fa-439c-bcc9-bdd0e7d36da6|Mon Aug 08 03:22:24 PDT 2011|4|B03BBS0H8ASVL|1|9
650bf7f8-f9fa-439c-bcc9-bdd0e7d36da6|Mon Aug 08 03:22:24 PDT 2011|4|B0HZ5RAT8Y8TY|1|9
cd69008c-778f-4168-b4c8-f45ba2dad22e|Mon Aug 08 03:22:34 PDT 2011|3|B0FD1X7A3OD3F|1|1
cd69008c-778f-4168-b4c8-f45ba2dad22e|Mon Aug 08 03:22:34 PDT 2011|3|B0RZQ8N2ZCKMI|2|1
2d6e7e34-efed-4b56-a566-d4d335c97ff6|Mon Aug 08 03:23:34 PDT 2011|2|B0JZHH0RG6GRK|1|7
2d6e7e34-efed-4b56-a566-d4d335c97ff6|Mon Aug 08 03:23:34 PDT 2011|2|B0CD6U8VBJ75Y|1|7
2d6e7e34-efed-4b56-a566-d4d335c97ff6|Mon Aug 08 03:23:34 PDT 2011|2|B0GDPOFJK0C0H|1|7
2d6e7e34-efed-4b56-a566-d4d335c97ff6|Mon Aug 08 03:23:34 PDT 2011|2|B0FD1X7A3OD3F|2|7
b3f3dfaf-259b-4b9d-b88c-139a0e6d39b9|Mon Aug 08 03:24:54 PDT 2011|3|B01XQUCVPPN3Z|1|5
b3f3dfaf-259b-4b9d-b88c-139a0e6d39b9|Mon Aug 08 03:24:54 PDT 2011|3|B025O8Q9CGQLW|2|5
b3f3dfaf-259b-4b9d-b88c-139a0e6d39b9|Mon Aug 08 03:24:54 PDT 2011|3|B0FAL4XQYYR2A|2|5
b3f3dfaf-259b-4b9d-b88c-139a0e6d39b9|Mon Aug 08 03:24:54 PDT 2011|3|B03L9EMBHAOB2|1|5
7f47b41c-5879-4f5a-89c4-3fd03c64591b|Mon Aug 08 03:29:47 PDT 2011|2|B08XT0YBNA54P|2|3
7f47b41c-5879-4f5a-89c4-3fd03c64591b|Mon Aug 08 03:29:47 PDT 2011|2|B0605BWP4ZYKQ|1|3
7f47b41c-5879-4f5a-89c4-3fd03c64591b|Mon Aug 08 03:29:47 PDT 2011|2|B0ND1P4WCOU85|1|3
5ba08ed1-94ff-4b59-8f09-d62da43cf64f|Mon Aug 08 03:32:49 PDT 2011|1|B00AFFHTP0AEF|1|9
5ba08ed1-94ff-4b59-8f09-d62da43cf64f|Mon Aug 08 03:32:49 PDT 2011|1|B0BOJN6BG36SB|1|9
611ffd29-9c91-4575-a02a-0048993dd770|Mon Aug 08 03:36:14 PDT 2011|1|B0N263HML21XP|1|6
611ffd29-9c91-4575-a02a-0048993dd770|Mon Aug 08 03:36:14 PDT 2011|1|B06AHZUM1GR1A|1|6
611ffd29-9c91-4575-a02a-0048993dd770|Mon Aug 08 03:36:14 PDT 2011|1|B05B9KIWH0041|2|6
611ffd29-9c91-4575-a02a-0048993dd770|Mon Aug 08 03:36:14 PDT 2011|1|B01ID1KOQK4HL|1|6
a6dfc036-d9f3-4df0-b858-cbe7f1a5dde5|Mon Aug 08 03:37:27 PDT 2011|3|B0AZ3MX38CORU|1|1
8c0f7a72-cfd7-4812-873c-c5147985b271|Mon Aug 08 03:38:34 PDT 2011|2|B0DYOH9SIMI7V|2|4
8c0f7a72-cfd7-4812-873c-c5147985b271|Mon Aug 08 03:38:34 PDT 2011|2|B07WFPZXAOP44|1|4
8c0f7a72-cfd7-4812-873c-c5147985b271|Mon Aug 08 03:38:34 PDT 2011|2|B04DB16Y22UED|1|4
6a8a0876-86c4-439b-89b8-1360ad093de1|Mon Aug 08 03:39:01 PDT 2011|2|B05SOIKVK2T2R|4|4
96c668b1-e454-421c-8dbe-c7554ef06fd2|Mon Aug 08 03:40:52 PDT 2011|1|B0800DMSU5LH4|3|5
ab641adf-d9c3-463f-a792-0b26c0127666|Mon Aug 08 03:41:26 PDT 2011|4|B02VRU9ARXRTD|2|8
ab641adf-d9c3-463f-a792-0b26c0127666|Mon Aug 08 03:41:26 PDT 2011|4|B0DWA2FAHM1P4|2|8
ab641adf-d9c3-463f-a792-0b26c0127666|Mon Aug 08 03:41:26 PDT 2011|4|B01YZ837TAVN0|2|8
ab641adf-d9c3-463f-a792-0b26c0127666|Mon Aug 08 03:41:26 PDT 2011|4|B0CZE3QQAKTKL|4|8
b90e338a-336f-4b7e-ab93-a1be8b9a722b|Mon Aug 08 03:42:12 PDT 2011|2|B0NEB34F36ZJD|3|1
b90e338a-336f-4b7e-ab93-a1be8b9a722b|Mon Aug 08 03:42:12 PDT 2011|2|B0CY71ZR1WGUF|4|1
fb1c86ea-258f-4002-9eb4-27705cef3a52|Mon Aug 08 03:43:34 PDT 2011|3|B004ROKB7RC82|1|3
fb1c86ea-258f-4002-9eb4-27705cef3a52|Mon Aug 08 03:43:34 PDT 2011|3|B0B0Y97PZKGL0|2|3
49ed7ffb-a1ee-4f69-915d-d0b5bc3a880a|Mon Aug 08 03:46:56 PDT 2011|3|B08KJBPJ03THF|4|2
49ed7ffb-a1ee-4f69-915d-d0b5bc3a880a|Mon Aug 08 03:46:56 PDT 2011|3|B085L2NNZBYT8|3|2
3160fb12-731f-432d-a59f-36925691b797|Mon Aug 08 03:49:00 PDT 2011|2|B0CO5U3MAVX16|1|5
3160fb12-731f-432d-a59f-36925691b797|Mon Aug 08 03:49:00 PDT 2011|2|B04DB16Y22UED|1|5
3160fb12-731f-432d-a59f-36925691b797|Mon Aug 08 03:49:00 PDT 2011|2|B0BH3T4M86VIL|1|5
a59da0d0-f622-44db-8e85-b259b622a6fa|Mon Aug 08 03:49:20 PDT 2011|1|B06JNI6AOS01A|1|1
a59da0d0-f622-44db-8e85-b259b622a6fa|Mon Aug 08 03:49:20 PDT 2011|1|B0CVTKQI0352F|1|1
a59da0d0-f622-44db-8e85-b259b622a6fa|Mon Aug 08 03:49:20 PDT 2011|1|B0FD1X7A3OD3F|1|1
a59da0d0-f622-44db-8e85-b259b622a6fa|Mon Aug 08 03:49:20 PDT 2011|1|B06E15E9VRGZ0|3|1
bd9faabb-0e6e-4af2-b259-9edba409d719|Mon Aug 08 03:54:57 PDT 2011|3|B068YXD0SRRXT|4|3
bd9faabb-0e6e-4af2-b259-9edba409d719|Mon Aug 08 03:54:57 PDT 2011|3|B07BHQ40J673X|2|3
bd9faabb-0e6e-4af2-b259-9edba409d719|Mon Aug 08 03:54:57 PDT 2011|3|B08POZCN6NTYJ|1|3
0dced816-ee68-4fd2-986a-9700096d7773|Mon Aug 08 03:55:02 PDT 2011|4|B0053JG73VQKT|1|2
0dced816-ee68-4fd2-986a-9700096d7773|Mon Aug 08 03:55:02 PDT 2011|4|B023Y0QM98KBS|2|2
674d11ed-41e7-4b29-ba0c-ce1d16daf89a|Mon Aug 08 03:55:02 PDT 2011|2|B02K46DVJ8FIN|5|1
674d11ed-41e7-4b29-ba0c-ce1d16daf89a|Mon Aug 08 03:55:02 PDT 2011|2|B0311RTR8MV0E|3|1
21ac9341-df35-4add-b849-72e9dfee5dab|Mon Aug 08 03:57:47 PDT 2011|1|B08M6VWAL8HAY|2|7
21ac9341-df35-4add-b849-72e9dfee5dab|Mon Aug 08 03:57:47 PDT 2011|1|B0K4W0BZ3T9MU|3|7
21ac9341-df35-4add-b849-72e9dfee5dab|Mon Aug 08 03:57:47 PDT 2011|1|B0PA0D544VZGA|1|7
21ac9341-df35-4add-b849-72e9dfee5dab|Mon Aug 08 03:57:47 PDT 2011|1|B02VYNRA3MLK0|1|7
9f62bca1-b62f-4485-8e3d-0a89872800fe|Mon Aug 08 04:03:35 PDT 2011|2|B02134GENUSUC|1|5
9f62bca1-b62f-4485-8e3d-0a89872800fe|Mon Aug 08 04:03:35 PDT 2011|2|B07HM3OJISXHJ|2|5
9ba8ccc6-604f-4f92-8327-eb25d653393c|Mon Aug 08 04:08:03 PDT 2011|4|B0HMBSQAE3ERF|3|4
9ba8ccc6-604f-4f92-8327-eb25d653393c|Mon Aug 08 04:08:03 PDT 2011|4|B0BCNF57D29U4|2|4
9ba8ccc6-604f-4f92-8327-eb25d653393c|Mon Aug 08 04:08:03 PDT 2011|4|B07F1OOXWA11O|1|4
a774c45b-7434-4be8-8ba1-c867cda58047|Mon Aug 08 04:09:00 PDT 2011|1|B0M38KZ8IAPST|3|5
a774c45b-7434-4be8-8ba1-c867cda58047|Mon Aug 08 04:09:00 PDT 2011|1|B08TS3C7P1I2G|1|5
82018e36-1f70-483d-b952-9b7f46154dab|Mon Aug 08 04:14:54 PDT 2011|4|B0ND1P4WCOU85|1|7
60b39b5e-6017-45a7-a9f5-f08639b5a1e7|Mon Aug 08 04:15:15 PDT 2011|1|B020LU0U04UAM|2|1
3a714485-9465-46a7-a519-6aaa304f961a|Mon Aug 08 04:16:33 PDT 2011|4|B0MAC9JDM033M|2|4
3a714485-9465-46a7-a519-6aaa304f961a|Mon Aug 08 04:16:33 PDT 2011|4|B0IIH1442E73C|1|4
3a714485-9465-46a7-a519-6aaa304f961a|Mon Aug 08 04:16:33 PDT 2011|4|B01FTPJ89ZSC4|3|4
85d7f4ca-948b-42c5-8d8a-54d5a3246ae6|Mon Aug 08 04:16:39 PDT 2011|2|B062I5BR1D9TT|2|9
85d7f4ca-948b-42c5-8d8a-54d5a3246ae6|Mon Aug 08 04:16:39 PDT 2011|2|B0AEUSJTNY1SF|1|9
a0db5087-a6ed-4d5c-a9fe-f97fc92bd9a6|Mon Aug 08 04:18:43 PDT 2011|4|B0JCF9AAWYDS0|1|2
a0db5087-a6ed-4d5c-a9fe-f97fc92bd9a6|Mon Aug 08 04:18:43 PDT 2011|4|B0G2WZVB8OY52|1|2
6fe165f0-3cc1-4693-8400-a8ac267a58a3|Mon Aug 08 04:20:43 PDT 2011|3|B0A5RF2Q379H6|1|4
6fe165f0-3cc1-4693-8400-a8ac267a58a3|Mon Aug 08 04:20:43 PDT 2011|3|B054NX75P3J17|1|4
6fe165f0-3cc1-4693-8400-a8ac267a58a3|Mon Aug 08 04:20:43 PDT 2011|3|B06IO1BPYFLNO|1|4
6fe165f0-3cc1-4693-8400-a8ac267a58a3|Mon Aug 08 04:20:43 PDT 2011|3|B0BURKIM36FVE|1|4
55320d09-a8e6-4be0-a729-cbea1d9a3d79|Mon Aug 08 04:23:12 PDT 2011|4|B01O3X7RS1KRY|2|2
55320d09-a8e6-4be0-a729-cbea1d9a3d79|Mon Aug 08 04:23:12 PDT 2011|4|B014S7HW6X0Q1|2|2
59fc2694-2060-41cd-96d3-eb708489c430|Mon Aug 08 04:24:46 PDT 2011|4|B0N76U25NMAP5|2|3
59fc2694-2060-41cd-96d3-eb708489c430|Mon Aug 08 04:24:46 PDT 2011|4|B0C0C1ZIVD5NV|2|3
59fc2694-2060-41cd-96d3-eb708489c430|Mon Aug 08 04:24:46 PDT 2011|4|B017G9291IF1B|1|3
8ecc2917-670d-468b-8065-e5a5110b4582|Mon Aug 08 04:33:08 PDT 2011|3|B0234DS3HHL7S|2|1
8ecc2917-670d-468b-8065-e5a5110b4582|Mon Aug 08 04:33:08 PDT 2011|3|B0APL916B9IFX|2|1
6d7081ba-c044-4eba-a045-b2795b335d0e|Mon Aug 08 04:35:48 PDT 2011|3|B02PQ4MJPAN9T|3|2
6d7081ba-c044-4eba-a045-b2795b335d0e|Mon Aug 08 04:35:48 PDT 2011|3|B0S248TB0YBEP|3|2
6d7081ba-c044-4eba-a045-b2795b335d0e|Mon Aug 08 04:35:48 PDT 2011|3|B05XRNEJCQJJF|2|2
6466c3f0-9a52-4e54-9c05-54767817fcd4|Mon Aug 08 04:36:24 PDT 2011|2|B0099JYSFZ7YO|1|5
6466c3f0-9a52-4e54-9c05-54767817fcd4|Mon Aug 08 04:36:24 PDT 2011|2|B0HCLEOCALCGI|3|5
6cddc383-69e3-45d3-878c-fe6ed6c65602|Mon Aug 08 04:38:28 PDT 2011|4|B0HBBFCIF40TT|2|3
3e3f72a7-58aa-4d34-b4e1-7ef54de7ff01|Mon Aug 08 04:39:28 PDT 2011|3|B05NIJ51U019W|2|6
3e3f72a7-58aa-4d34-b4e1-7ef54de7ff01|Mon Aug 08 04:39:28 PDT 2011|3|B020LU0U04UAM|2|6
21c0ec9a-b185-4bd4-ae82-cfec7702481c|Mon Aug 08 04:49:28 PDT 2011|4|B0076LQR0VXPG|2|4
51cbb34e-b0a6-49ff-8d15-02300b6457a2|Mon Aug 08 04:50:54 PDT 2011|3|B0EJFXGJ9XX1X|1|6
51cbb34e-b0a6-49ff-8d15-02300b6457a2|Mon Aug 08 04:50:54 PDT 2011|3|B085L2NNZBYT8|3|6
a122fed2-e5cf-45a5-8162-375c550873a0|Mon Aug 08 04:51:04 PDT 2011|1|B0DYOH9SIMI7V|3|4
a122fed2-e5cf-45a5-8162-375c550873a0|Mon Aug 08 04:51:04 PDT 2011|1|B0GQ5LZJI4M3E|3|4
fafa0c2b-bbe1-49d6-bfbb-991660605169|Mon Aug 08 04:52:47 PDT 2011|2|B0254XWF4RKWC|1|8
fafa0c2b-bbe1-49d6-bfbb-991660605169|Mon Aug 08 04:52:47 PDT 2011|2|B02VRU9ARXRTD|1|8
fafa0c2b-bbe1-49d6-bfbb-991660605169|Mon Aug 08 04:52:47 PDT 2011|2|B0PZQV92NQWPE|1|8
fafa0c2b-bbe1-49d6-bfbb-991660605169|Mon Aug 08 04:52:47 PDT 2011|2|B0RZQ8N2ZCKMI|1|8
7daa1db3-d1b0-49c7-be2c-ca663cccb922|Mon Aug 08 04:53:05 PDT 2011|3|B0PAQ72G90D1C|2|4
7daa1db3-d1b0-49c7-be2c-ca663cccb922|Mon Aug 08 04:53:05 PDT 2011|3|B02JT9IGSPC12|2|4
7daa1db3-d1b0-49c7-be2c-ca663cccb922|Mon Aug 08 04:53:05 PDT 2011|3|B0I6LIHD4Z4BR|2|4
c7d30e81-9da0-43d8-ad77-17943e97575a|Mon Aug 08 04:54:44 PDT 2011|4|B020LU0U04UAM|1|3
c7d30e81-9da0-43d8-ad77-17943e97575a|Mon Aug 08 04:54:44 PDT 2011|4|B02UXCC4VPES3|1|3
92096e91-c98f-4271-bebf-aafb2d9f1ab7|Mon Aug 08 04:55:05 PDT 2011|1|B0107FPELOZ25|2|4
92096e91-c98f-4271-bebf-aafb2d9f1ab7|Mon Aug 08 04:55:05 PDT 2011|1|B0HDOQOHJSV8U|2|4
ae0eb935-544b-4bbe-ae3e-f7b0be05b91c|Mon Aug 08 05:06:33 PDT 2011|1|B026DWOZ4N6CV|1|4
ae0eb935-544b-4bbe-ae3e-f7b0be05b91c|Mon Aug 08 05:06:33 PDT 2011|1|B0JPUWY63WNQK|1|4
76c34434-6d12-4399-8558-adfae0b3ee24|Mon Aug 08 05:12:41 PDT 2011|3|B0GGT79JMIQWU|1|2
76c34434-6d12-4399-8558-adfae0b3ee24|Mon Aug 08 05:12:41 PDT 2011|3|B0RRQYTIGH75I|1|2
76c34434-6d12-4399-8558-adfae0b3ee24|Mon Aug 08 05:12:41 PDT 2011|3|B0YES0MNVVMEL|3|2
76c34434-6d12-4399-8558-adfae0b3ee24|Mon Aug 08 05:12:41 PDT 2011|3|B0P2D6RP5D17W|2|2
31166977-6517-4117-92de-ed1d466201a1|Mon Aug 08 05:13:20 PDT 2011|2|B05XRNEJCQJJF|2|5
6b7a4fdf-c839-42d0-93af-584ded532b44|Mon Aug 08 05:13:23 PDT 2011|2|B0E40JUTZ6447|1|6
148b8290-4da9-407c-a4ec-f079edb5fdef|Mon Aug 08 05:19:55 PDT 2011|1|B07B1WPCWWZP8|1|1
148b8290-4da9-407c-a4ec-f079edb5fdef|Mon Aug 08 05:19:55 PDT 2011|1|B02C3I0W0AJ5P|1|1
148b8290-4da9-407c-a4ec-f079edb5fdef|Mon Aug 08 05:19:55 PDT 2011|1|B0DX28MYL6FVF|1|1
b76fdbf6-b496-43fa-81fc-5ef56132b668|Mon Aug 08 05:21:14 PDT 2011|3|B03BBS0H8ASVL|4|9
b76fdbf6-b496-43fa-81fc-5ef56132b668|Mon Aug 08 05:21:14 PDT 2011|3|B0P3OYR7IP9PC|1|9
0afb2660-338d-4a6c-abaf-6b8fde3be048|Mon Aug 08 05:23:22 PDT 2011|1|B0FS5DKDN0R35|4|3
0afb2660-338d-4a6c-abaf-6b8fde3be048|Mon Aug 08 05:23:22 PDT 2011|1|B00ZHJA242IQV|2|3
0afb2660-338d-4a6c-abaf-6b8fde3be048|Mon Aug 08 05:23:22 PDT 2011|1|B0MTYNRU2G12Z|4|3
0afb2660-338d-4a6c-abaf-6b8fde3be048|Mon Aug 08 05:23:22 PDT 2011|1|B0918TT43XRP5|2|3
ad28f3ee-8002-4c1e-842e-0af8f55f4776|Mon Aug 08 05:25:51 PDT 2011|1|B0256M8DR4WC9|1|4
ad28f3ee-8002-4c1e-842e-0af8f55f4776|Mon Aug 08 05:25:51 PDT 2011|1|B0HDOQOHJSV8U|1|4
4e81ac47-096f-417e-85b8-11042f026849|Mon Aug 08 05:28:01 PDT 2011|2|B0BCNF57D29U4|2|3
4e81ac47-096f-417e-85b8-11042f026849|Mon Aug 08 05:28:01 PDT 2011|2|B0D29IA12YIZG|3|3
4e81ac47-096f-417e-85b8-11042f026849|Mon Aug 08 05:28:01 PDT 2011|2|B0RZE1NL723KN|1|3
0541f0a2-c781-45cd-a1b4-0cfd6a86f3f3|Mon Aug 08 05:28:55 PDT 2011|3|B00ZHJA242IQV|1|7
0541f0a2-c781-45cd-a1b4-0cfd6a86f3f3|Mon Aug 08 05:28:55 PDT 2011|3|B0AQ67N8UW2QJ|1|7
0541f0a2-c781-45cd-a1b4-0cfd6a86f3f3|Mon Aug 08 05:28:55 PDT 2011|3|B0FS5DKDN0R35|1|7
de93eb7e-f7a6-47dc-96e4-997e6a91dab2|Mon Aug 08 05:30:37 PDT 2011|2|B014S7HW6X0Q1|4|5
de93eb7e-f7a6-47dc-96e4-997e6a91dab2|Mon Aug 08 05:30:37 PDT 2011|2|B0SBAE2WDALIY|1|5
de93eb7e-f7a6-47dc-96e4-997e6a91dab2|Mon Aug 08 05:30:37 PDT 2011|2|B0EHAF38BGXYR|1|5
de93eb7e-f7a6-47dc-96e4-997e6a91dab2|Mon Aug 08 05:30:37 PDT 2011|2|B0HDOQOHJSV8U|3|5
de93eb7e-f7a6-47dc-96e4-997e6a91dab2|Mon Aug 08 05:30:37 PDT 2011|2|B08XSO7XM1C1L|1|5
f7c85edb-13e0-43a4-9c76-9095d9d5085b|Mon Aug 08 05:31:33 PDT 2011|1|B0REA6RI4YT86|1|3
f7c85edb-13e0-43a4-9c76-9095d9d5085b|Mon Aug 08 05:31:33 PDT 2011|1|B0MTWVSL6A1J9|3|3
f7c85edb-13e0-43a4-9c76-9095d9d5085b|Mon Aug 08 05:31:33 PDT 2011|1|B06P6NZG46NT8|1|3
bb80ac16-d91e-4cce-8650-bbcbf129b86b|Mon Aug 08 05:31:53 PDT 2011|3|B0G3VI1Z29Z1K|1|4
0d5c71da-de19-46d7-9574-8bda27a470c2|Mon Aug 08 05:32:17 PDT 2011|2|B01UEJKES3GIY|4|3
0d5c71da-de19-46d7-9574-8bda27a470c2|Mon Aug 08 05:32:17 PDT 2011|2|B020LU0U04UAM|1|3
0d5c71da-de19-46d7-9574-8bda27a470c2|Mon Aug 08 05:32:17 PDT 2011|2|B0ML6YR3XFFLD|3|3
0d5c71da-de19-46d7-9574-8bda27a470c2|Mon Aug 08 05:32:17 PDT 2011|2|B04GVI4XO2DV8|1|3
10a17cfe-77f8-43af-8599-67e50a958e90|Mon Aug 08 05:32:29 PDT 2011|1|B01O3X7RS1KRY|1|3
10a17cfe-77f8-43af-8599-67e50a958e90|Mon Aug 08 05:32:29 PDT 2011|1|B0KKXOF6SSE07|3|3
5f9632f1-353f-4c8a-ab8c-c8142a118824|Mon Aug 08 05:32:34 PDT 2011|3|B043RVUZOFZLJ|1|6
5f9632f1-353f-4c8a-ab8c-c8142a118824|Mon Aug 08 05:32:34 PDT 2011|3|B00BEGZ87LEPG|1|6
99996b8e-25d7-4201-88a2-fb0ea1f47827|Mon Aug 08 05:33:01 PDT 2011|3|B06JNI6AOS01A|1|7
99996b8e-25d7-4201-88a2-fb0ea1f47827|Mon Aug 08 05:33:01 PDT 2011|3|B01S37UODMJUW|1|7
06d964f5-4ace-4373-b21f-22a49c6f6e8a|Mon Aug 08 05:33:08 PDT 2011|3|B0107FPELOZ25|2|7
06d964f5-4ace-4373-b21f-22a49c6f6e8a|Mon Aug 08 05:33:08 PDT 2011|3|B0GFIKTYQUTH5|1|7
06d964f5-4ace-4373-b21f-22a49c6f6e8a|Mon Aug 08 05:33:08 PDT 2011|3|B0AVQNTCJFVXR|2|7
822cb2b2-2107-45e5-896a-c795f401ea3e|Mon Aug 08 05:33:20 PDT 2011|2|B01XQUCVPPN3Z|1|5
822cb2b2-2107-45e5-896a-c795f401ea3e|Mon Aug 08 05:33:20 PDT 2011|2|B05P5Z7DUD7I0|1|5
84db93ad-ca3e-4ad1-a50c-b2247d7586ae|Mon Aug 08 05:35:50 PDT 2011|4|B05QYQCK6VRSN|5|4
80b021c8-fd2e-4b4c-9197-cc3f9e8d7b4f|Mon Aug 08 05:37:08 PDT 2011|2|B0FS5DKDN0R35|1|2
80b021c8-fd2e-4b4c-9197-cc3f9e8d7b4f|Mon Aug 08 05:37:08 PDT 2011|2|B07TZQA483GQ4|5|2
80b021c8-fd2e-4b4c-9197-cc3f9e8d7b4f|Mon Aug 08 05:37:08 PDT 2011|2|B0E40JUTZ6447|1|2
c24ddac0-6e31-47a9-b4d2-9fd39be614bc|Mon Aug 08 05:37:54 PDT 2011|1|B08X9N4MQM2Z1|3|3
c24ddac0-6e31-47a9-b4d2-9fd39be614bc|Mon Aug 08 05:37:54 PDT 2011|1|B0CD6U8VBJ75Y|1|3
2f979248-e414-4231-adb5-6c3ff878bbfc|Mon Aug 08 05:38:16 PDT 2011|1|B04L4RSW2WO4O|1|8
96809563-56d8-43c2-9c3c-e89190b57de3|Mon Aug 08 05:38:24 PDT 2011|1|B0TQQZIZRKU1Z|1|1
0a3be5eb-2715-4d0c-a53c-af27a6bbe2f9|Mon Aug 08 05:39:31 PDT 2011|4|B03HSECML4NZZ|1|9
0a3be5eb-2715-4d0c-a53c-af27a6bbe2f9|Mon Aug 08 05:39:31 PDT 2011|4|B0F9F7B4ZX5NX|4|9
0a3be5eb-2715-4d0c-a53c-af27a6bbe2f9|Mon Aug 08 05:39:31 PDT 2011|4|B0HBBFCIF40TT|2|9
1bc61a37-f663-4191-aba2-772c482c4f27|Mon Aug 08 05:41:17 PDT 2011|4|B04DXECV4CLQR|1|1
1bc61a37-f663-4191-aba2-772c482c4f27|Mon Aug 08 05:41:17 PDT 2011|4|B0CY71ZR1WGUF|1|1
